Société "Date de création OMS" "Numéro de commande" "Version" "Statut "
01 "2020-11-25 08:21:01" C01/QES764 2020-11-25-08.11.17.976000 1100
01 "2020-11-25 08:21:02" C01/QES768 2020-11-25-08.11.18.159000 3000
01 "2020-11-25 08:21:02" C01/QES793 2020-11-25-08.11.18.277000 1100
01 "2020-11-25 08:26:01" C01/QES816 2020-11-25-08.14.34.068000 400
01 "2020-11-25 08:26:01" C01/QES826 2020-11-25-08.14.34.276000 3000
01 "2020-11-25 08:26:01" C01/QES834 2020-11-25-08.14.34.484000 3000
01 "2020-11-25 08:26:01" C01/QES835 2020-11-25-08.14.34.701000 1100
01 "2020-11-25 08:26:01" C01/QES849 2020-11-25-08.14.34.855000 3000
01 "2020-11-25 08:26:01" C01/PUG797A 2020-11-25-08.17.50.550000 400
01 "2020-11-25 08:26:01" C01/QEH407 2020-11-25-08.17.50.685000 400
01 "2020-11-25 08:26:01" C01/QEJ697 2020-11-25-08.17.50.764000 400
01 "2020-11-25 08:26:01" C01/QES881 2020-11-25-08.17.50.823000 400
01 "2020-11-25 08:26:01" C01/QES882 2020-11-25-08.17.50.955000 1100
01 "2020-11-25 08:26:01" C01/QES883 2020-11-25-08.17.51.083000 400
01 "2020-11-25 08:26:02" C01/QES892 2020-11-25-08.17.51.164000 3000
01 "2020-11-25 08:26:02" C01/QES895 2020-11-25-08.17.51.366000 1100
01 "2020-11-25 08:26:02" C01/QES896 2020-11-25-08.17.51.543000 3000
01 "2020-11-25 08:26:02" C01/QES912 2020-11-25-08.17.51.658000 1100
01 "2020-11-25 08:26:02" C01/QES912A 2020-11-25-08.17.51.765000 400
01 "2020-11-25 08:26:02" C01/QES913 2020-11-25-08.17.51.817000 400
01 "2020-11-25 08:26:02" C01/QES939 2020-11-25-08.17.51.916000 3000
01 "2020-11-25 08:26:02" C01/QES944 2020-11-25-08.17.52.021000 3000
01 "2020-11-25 08:31:01" C01/PZG710 2020-11-25-08.21.08.754000 3000
01 "2020-11-25 08:31:01" C01/QES950 2020-11-25-08.21.10.133000 1100
01 "2020-11-25 08:31:01" C01/QES957 2020-11-25-08.21.10.378000 1100
01 "2020-11-25 08:31:01" C01/QES958 2020-11-25-08.21.10.590000 1100
01 "2020-11-25 08:31:01" C01/QES959 2020-11-25-08.21.10.687000 1100
01 "2020-11-25 08:31:01" C01/QES960 2020-11-25-08.21.10.791000 1100
01 "2020-11-25 08:31:01" C01/QES960A 2020-11-25-08.21.10.896000 400
01 "2020-11-25 08:31:01" C01/QES962 2020-11-25-08.21.10.997000 1100
01 "2020-11-25 08:31:01" C01/QES967 2020-11-25-08.21.11.166000 1100
01 "2020-11-25 08:31:01" C01/QES980 2020-11-25-08.21.11.266000 400
01 "2020-11-25 08:31:02" C01/QET006 2020-11-25-08.21.11.446000 3000
01 "2020-11-25 08:36:00" C01/PDU944 2020-11-25-08.24.26.947000 400
01 "2020-11-25 08:36:00" C01/PDU944D 2020-11-25-08.24.27.160000 3000
01 "2020-11-25 08:36:01" C01/QAB979C 2020-11-25-08.24.27.351000 900
01 "2020-11-25 08:36:01" C01/QES600 2020-11-25-08.24.27.564000 1100
01 "2020-11-25 08:36:01" C01/QET024 2020-11-25-08.24.27.841000 3000
01 "2020-11-25 08:36:01" C01/QET030 2020-11-25-08.24.28.144000 3000
01 "2020-11-25 08:36:01" C01/QET031 2020-11-25-08.24.28.296000 3000
01 "2020-11-25 08:36:01" C01/QET035 2020-11-25-08.24.28.442000 3000
01 "2020-11-25 08:36:01" C01/QET039 2020-11-25-08.24.28.531000 1100
01 "2020-11-25 08:36:01" C01/QET057 2020-11-25-08.24.28.628000 3000
01 "2020-11-25 08:36:01" C01/QET069 2020-11-25-08.24.28.698000 1100
01 "2020-11-25 08:36:01" C01/PFL391D 2020-11-25-08.27.43.980000 400
01 "2020-11-25 08:36:01" C01/PGP799 2020-11-25-08.27.44.154000 1100
01 "2020-11-25 08:36:04" C01/QET080 2020-11-25-08.27.44.280000 3000
01 "2020-11-25 08:36:04" C01/QET081 2020-11-25-08.27.44.424000 1100
01 "2020-11-25 08:36:04" C01/QET085 2020-11-25-08.27.44.595000 1100
01 "2020-11-25 08:36:04" C01/QET108 2020-11-25-08.27.44.703000 1100
01 "2020-11-25 08:36:04" C01/QET111 2020-11-25-08.27.44.844000 3000
01 "2020-11-25 08:36:04" C01/QET118 2020-11-25-08.27.45.003000 3000
01 "2020-11-25 08:36:04" C01/QET148 2020-11-25-08.27.45.099000 400
01 "2020-11-25 08:36:01" C01/PDJ113F 2020-11-25-08.31.00.350000 900
01 "2020-11-25 08:36:01" C01/PHR477G 2020-11-25-08.31.00.440000 1100
01 "2020-11-25 08:36:01" C01/PQV271O 2020-11-25-08.31.00.487000 900
01 "2020-11-25 08:36:01" C01/PSS475B 2020-11-25-08.31.00.547000 1100
01 "2020-11-25 08:36:01" C01/PUH232E 2020-11-25-08.31.00.598000 400
01 "2020-11-25 08:36:01" C01/PUN408B 2020-11-25-08.31.00.649000 400
01 "2020-11-25 08:36:01" C01/PVF264C 2020-11-25-08.31.00.722000 900
01 "2020-11-25 08:36:01" C01/PWF021C 2020-11-25-08.31.00.763000 4000
01 "2020-11-25 08:36:02" C01/PWQ455E 2020-11-25-08.31.00.807000 1100
01 "2020-11-25 08:36:02" C01/PXS641C 2020-11-25-08.31.00.848000 1100
01 "2020-11-25 08:36:02" C01/PXT875E 2020-11-25-08.31.00.890000 1100
01 "2020-11-25 08:36:02" C01/PZB467B 2020-11-25-08.31.00.930000 1100
01 "2020-11-25 08:36:02" C01/PZC182C 2020-11-25-08.31.00.976000 1100
01 "2020-11-25 08:36:02" C01/QAC935B 2020-11-25-08.31.01.022000 900
01 "2020-11-25 08:36:02" C01/QBA688C 2020-11-25-08.31.01.066000 1100
01 "2020-11-25 08:36:02" C01/QBE989H 2020-11-25-08.31.01.108000 1100
01 "2020-11-25 08:36:02" C01/QBJ777C 2020-11-25-08.31.01.219000 1100
01 "2020-11-25 08:36:02" C01/QBQ735A 2020-11-25-08.31.01.311000 3000
01 "2020-11-25 08:36:02" C01/QBY076A 2020-11-25-08.31.01.352000 3000
01 "2020-11-25 08:36:02" C01/QCK976A 2020-11-25-08.31.01.391000 1100
01 "2020-11-25 08:36:02" C01/QCL054B 2020-11-25-08.31.01.435000 1100
01 "2020-11-25 08:36:02" C01/QCN041B 2020-11-25-08.31.01.476000 4000
01 "2020-11-25 08:36:02" C01/QDA025A 2020-11-25-08.31.01.520000 3000
01 "2020-11-25 08:36:02" C01/QDK885A 2020-11-25-08.31.01.567000 1100
01 "2020-11-25 08:36:02" C01/QDL997A 2020-11-25-08.31.01.628000 1100
01 "2020-11-25 08:36:02" C01/QDM046A 2020-11-25-08.31.01.681000 1100
01 "2020-11-25 08:36:02" C01/QDM134A 2020-11-25-08.31.01.724000 1100
01 "2020-11-25 08:36:02" C01/QDM564A 2020-11-25-08.31.01.778000 1100
01 "2020-11-25 08:36:02" C01/QDS016A 2020-11-25-08.31.01.823000 400
01 "2020-11-25 08:36:03" C01/QDY862A 2020-11-25-08.31.01.867000 1100
01 "2020-11-25 08:36:03" C01/QDY890C 2020-11-25-08.31.01.904000 1100
01 "2020-11-25 08:36:03" C01/QDZ096B 2020-11-25-08.31.01.939000 1100
01 "2020-11-25 08:36:03" C01/QDZ933A 2020-11-25-08.31.01.979000 1100
01 "2020-11-25 08:36:03" C01/QEB162C 2020-11-25-08.31.02.025000 900
01 "2020-11-25 08:36:03" C01/QEE430A 2020-11-25-08.31.02.068000 1100
01 "2020-11-25 08:36:03" C01/QEF739A 2020-11-25-08.31.02.115000 1100
01 "2020-11-25 08:36:03" C01/QEH443A 2020-11-25-08.31.02.205000 900
01 "2020-11-25 08:36:03" C01/QEH540A 2020-11-25-08.31.02.264000 1100
01 "2020-11-25 08:36:03" C01/QEH568A 2020-11-25-08.31.02.324000 1100
01 "2020-11-25 08:36:03" C01/QEH641A 2020-11-25-08.31.02.367000 1100
01 "2020-11-25 08:36:03" C01/QEH891A 2020-11-25-08.31.02.408000 1100
01 "2020-11-25 08:36:03" C01/QEK151 2020-11-25-08.31.02.479000 1100
01 "2020-11-25 08:36:03" C01/QEK303A 2020-11-25-08.31.02.556000 3000
01 "2020-11-25 08:36:03" C01/QEK413A 2020-11-25-08.31.02.607000 4000
01 "2020-11-25 08:36:03" C01/QEL322A 2020-11-25-08.31.02.653000 4000
01 "2020-11-25 08:36:03" C01/QEL854A 2020-11-25-08.31.02.700000 4000
01 "2020-11-25 08:36:03" C01/QEL943B 2020-11-25-08.31.02.750000 4000
01 "2020-11-25 08:36:03" C01/QEN242A 2020-11-25-08.31.02.796000 1100
01 "2020-11-25 08:36:03" C01/QES986 2020-11-25-08.31.02.841000 400
01 "2020-11-25 08:36:04" C01/QET119 2020-11-25-08.31.02.961000 1100
01 "2020-11-25 08:36:04" C01/QET153 2020-11-25-08.31.03.081000 1100
01 "2020-11-25 08:36:04" C01/QET160 2020-11-25-08.31.03.215000 3000
01 "2020-11-25 08:36:04" C01/QET162 2020-11-25-08.31.03.349000 1100
01 "2020-11-25 08:36:04" C01/QET172 2020-11-25-08.31.03.441000 1100
01 "2020-11-25 08:36:04" C01/QET181 2020-11-25-08.31.03.506000 3000
01 "2020-11-25 08:36:04" C01/QET182 2020-11-25-08.31.03.605000 1100
01 "2020-11-25 08:36:04" C01/QET197 2020-11-25-08.31.03.743000 3000
01 "2020-11-25 08:36:04" C01/QET293 2020-11-25-08.31.03.874000 1100
01 "2020-11-25 08:36:04" C01/QET295 2020-11-25-08.31.04.001000 3000
01 "2020-11-25 08:36:04" C01/QET295A 2020-11-25-08.31.04.166000 3000
01 "2020-11-25 08:36:04" C01/QET298 2020-11-25-08.31.04.293000 1100
01 "2020-11-25 08:36:04" C01/QET298A 2020-11-25-08.31.04.356000 4000
01 "2020-11-25 08:36:04" C01/QET298B 2020-11-25-08.31.04.398000 4000
01 "2020-11-25 08:36:05" C01/QET299 2020-11-25-08.31.04.480000 3000
01 "2020-11-25 08:36:05" C01/QET310A 2020-11-25-08.31.04.602000 400
01 "2020-11-25 08:41:00" C01/QAY414F 2020-11-25-08.34.19.871000 1100
01 "2020-11-25 08:41:00" C01/QEL438A 2020-11-25-08.34.20.015000 1100
01 "2020-11-25 08:41:00" C01/QET313 2020-11-25-08.34.20.139000 1100
01 "2020-11-25 08:41:00" C01/QET317 2020-11-25-08.34.20.260000 900
01 "2020-11-25 08:41:00" C01/QET317A 2020-11-25-08.34.20.367000 3000
01 "2020-11-25 08:41:01" C01/QET328 2020-11-25-08.34.20.679000 1100
01 "2020-11-25 08:41:01" C01/QET329 2020-11-25-08.34.20.820000 3000
01 "2020-11-25 08:41:01" C01/QET336 2020-11-25-08.34.20.891000 1100
01 "2020-11-25 08:41:01" C01/QET357 2020-11-25-08.34.20.980000 1100
01 "2020-11-25 08:41:01" C01/QET363 2020-11-25-08.34.21.065000 400
01 "2020-11-25 08:41:01" C01/QET365 2020-11-25-08.34.21.120000 1100
01 "2020-11-25 08:41:01" C01/QET374 2020-11-25-08.34.21.196000 3000
01 "2020-11-25 08:41:01" C01/QET378 2020-11-25-08.34.21.314000 3000
01 "2020-11-25 08:41:01" C01/QET382 2020-11-25-08.34.21.515000 3000
01 "2020-11-25 08:51:00" C01/QET385 2020-11-25-08.37.36.856000 1100
01 "2020-11-25 08:51:00" C01/QET400 2020-11-25-08.37.36.957000 3000
01 "2020-11-25 08:51:00" C01/QET404 2020-11-25-08.37.37.137000 3000
01 "2020-11-25 08:51:01" C01/QET410 2020-11-25-08.37.37.384000 3000
01 "2020-11-25 08:51:01" C01/QET411 2020-11-25-08.37.37.471000 3000
01 "2020-11-25 08:51:01" C01/QET411A 2020-11-25-08.37.37.525000 400
01 "2020-11-25 08:51:01" C01/QET418 2020-11-25-08.37.37.569000 400
01 "2020-11-25 08:51:01" C01/QET418A 2020-11-25-08.37.37.613000 400
01 "2020-11-25 08:51:01" C01/QET430 2020-11-25-08.37.37.728000 1100
01 "2020-11-25 08:51:01" C01/QET451 2020-11-25-08.37.37.874000 400
01 "2020-11-25 08:56:01" C01/QET456A 2020-11-25-08.40.53.132000 3000
01 "2020-11-25 08:56:01" C01/QET460 2020-11-25-08.40.53.212000 400
01 "2020-11-25 08:56:01" C01/QET460A 2020-11-25-08.40.53.263000 400
01 "2020-11-25 08:56:01" C01/QET484 2020-11-25-08.40.53.352000 3000
01 "2020-11-25 08:56:01" C01/QET495 2020-11-25-08.40.53.487000 1100
01 "2020-11-25 08:56:01" C01/QET496 2020-11-25-08.40.53.588000 1100
01 "2020-11-25 08:56:01" C01/QET496A 2020-11-25-08.40.53.658000 400
01 "2020-11-25 08:56:01" C01/QET496B 2020-11-25-08.40.53.693000 400
01 "2020-11-25 08:56:01" C01/QET496C 2020-11-25-08.40.53.732000 400
01 "2020-11-25 08:56:01" C01/QET498 2020-11-25-08.40.53.781000 1100
01 "2020-11-25 08:56:01" C01/QET499 2020-11-25-08.40.53.851000 1100
01 "2020-11-25 08:56:01" C01/QET500 2020-11-25-08.40.53.931000 1100
01 "2020-11-25 08:56:01" C01/QET504 2020-11-25-08.40.54.016000 1100
01 "2020-11-25 08:56:01" C01/QET506 2020-11-25-08.40.54.130000 3000
01 "2020-11-25 08:56:01" C01/QET506A 2020-11-25-08.40.54.229000 400
01 "2020-11-25 08:56:01" C01/QET513 2020-11-25-08.40.54.267000 400
01 "2020-11-25 08:56:01" C01/QET514 2020-11-25-08.40.54.310000 400
01 "2020-11-25 08:56:02" C01/QET515 2020-11-25-08.40.54.416000 3000
01 "2020-11-25 08:56:02" C01/QET518 2020-11-25-08.40.54.529000 3000
01 "2020-11-25 08:56:02" C01/QET522 2020-11-25-08.40.54.641000 3000
01 "2020-11-25 08:56:02" C01/QET531 2020-11-25-08.40.54.738000 3000
01 "2020-11-25 09:01:00" C01/PXF348 2020-11-25-08.44.09.921000 400
01 "2020-11-25 09:01:00" C01/QDX933A 2020-11-25-08.44.10.147000 400
01 "2020-11-25 09:01:00" C01/QEK257 2020-11-25-08.44.10.242000 1100
01 "2020-11-25 09:01:01" C01/QET546 2020-11-25-08.44.10.356000 1100
01 "2020-11-25 09:01:01" C01/QET552 2020-11-25-08.44.10.435000 3000
01 "2020-11-25 09:01:01" C01/QET554 2020-11-25-08.44.10.575000 3000
01 "2020-11-25 09:01:01" C01/QET566 2020-11-25-08.44.10.810000 3000
01 "2020-11-25 09:01:01" C01/QET567 2020-11-25-08.44.10.945000 1100
01 "2020-11-25 09:01:01" C01/QET568A 2020-11-25-08.44.11.053000 1100
01 "2020-11-25 09:01:01" C01/QET572 2020-11-25-08.44.11.110000 1100
01 "2020-11-25 09:01:02" C01/QET572B 2020-11-25-08.44.11.246000 400
01 "2020-11-25 09:01:02" C01/QET599 2020-11-25-08.44.11.320000 1100
01 "2020-11-25 09:01:02" C01/QET607 2020-11-25-08.44.11.409000 3000
01 "2020-11-25 09:01:01" C01/QES947 2020-11-25-08.47.27.304000 3000
01 "2020-11-25 09:01:02" C01/QET597 2020-11-25-08.47.27.464000 3000
01 "2020-11-25 09:01:02" C01/QET611 2020-11-25-08.47.27.630000 1100
01 "2020-11-25 09:01:02" C01/QET613 2020-11-25-08.47.27.875000 1100
01 "2020-11-25 09:01:02" C01/QET614 2020-11-25-08.47.28.079000 3000
01 "2020-11-25 09:01:02" C01/QET625 2020-11-25-08.47.28.313000 3000
01 "2020-11-25 09:01:02" C01/QET626 2020-11-25-08.47.28.479000 3000
01 "2020-11-25 09:01:02" C01/QET628 2020-11-25-08.47.28.693000 1100
01 "2020-11-25 09:01:02" C01/QET636 2020-11-25-08.47.28.824000 1100
01 "2020-11-25 09:01:02" C01/QET636A 2020-11-25-08.47.28.927000 400
01 "2020-11-25 09:01:02" C01/QET638 2020-11-25-08.47.29.011000 3000
01 "2020-11-25 09:01:02" C01/QET644 2020-11-25-08.47.29.167000 1100
01 "2020-11-25 09:01:02" C01/QET657 2020-11-25-08.47.29.292000 400
01 "2020-11-25 09:01:02" C01/QET658 2020-11-25-08.47.29.333000 400
01 "2020-11-25 09:01:03" C01/QET662 2020-11-25-08.47.29.380000 400
01 "2020-11-25 09:01:03" C01/QET668 2020-11-25-08.47.29.503000 1100
01 "2020-11-25 09:01:03" C01/PAM601 2020-11-25-08.50.45.226000 1100
01 "2020-11-25 09:01:03" C01/PAM601A 2020-11-25-08.50.45.478000 1100
01 "2020-11-25 09:01:03" C01/QCM607B 2020-11-25-08.50.45.851000 400
01 "2020-11-25 09:01:03" C01/QCQ120 2020-11-25-08.50.45.962000 400
01 "2020-11-25 09:01:03" C01/QDJ351B 2020-11-25-08.50.46.115000 400
01 "2020-11-25 09:01:03" C01/QDK873A 2020-11-25-08.50.46.215000 400
01 "2020-11-25 09:01:03" C01/QDU335G 2020-11-25-08.50.46.290000 400
01 "2020-11-25 09:01:03" C01/QDV480 2020-11-25-08.50.46.395000 400
01 "2020-11-25 09:01:03" C01/QDW719A 2020-11-25-08.50.46.470000 400
01 "2020-11-25 09:01:03" C01/QDX747 2020-11-25-08.50.46.546000 900
01 "2020-11-25 09:01:03" C01/QEE775 2020-11-25-08.50.46.631000 400
01 "2020-11-25 09:01:03" C01/QEJ193 2020-11-25-08.50.46.763000 1100
01 "2020-11-25 09:01:03" C01/QEK473 2020-11-25-08.50.46.888000 400
01 "2020-11-25 09:01:03" C01/QET317C 2020-11-25-08.50.46.960000 400
01 "2020-11-25 09:01:03" C01/QET677 2020-11-25-08.50.47.146000 3000
01 "2020-11-25 09:01:03" C01/QET681 2020-11-25-08.50.47.406000 3000
01 "2020-11-25 09:01:04" C01/QET692 2020-11-25-08.50.47.546000 1100
01 "2020-11-25 09:01:04" C01/QET696 2020-11-25-08.50.47.705000 3000
01 "2020-11-25 09:01:04" C01/QET705 2020-11-25-08.50.47.922000 1100
01 "2020-11-25 09:01:04" C01/QET710 2020-11-25-08.50.48.107000 1100
01 "2020-11-25 09:06:01" C01/NGS131 2020-11-25-08.54.03.641000 400
01 "2020-11-25 09:06:01" C01/NGS131A 2020-11-25-08.54.03.808000 400
01 "2020-11-25 09:06:01" C01/QDE807B 2020-11-25-08.54.04.075000 1100
01 "2020-11-25 09:06:01" C01/QDV095A 2020-11-25-08.54.04.380000 1100
01 "2020-11-25 09:06:01" C01/QEF910A 2020-11-25-08.54.04.446000 3000
01 "2020-11-25 09:06:01" C01/QET735A 2020-11-25-08.54.04.948000 3000
01 "2020-11-25 09:06:01" C01/QET751 2020-11-25-08.54.05.078000 1100
01 "2020-11-25 09:06:01" C01/QET752 2020-11-25-08.54.05.216000 3000
01 "2020-11-25 09:06:01" C01/QET755 2020-11-25-08.54.05.426000 3000
01 "2020-11-25 09:06:02" C01/QET758 2020-11-25-08.54.05.516000 400
01 "2020-11-25 09:06:02" C01/QET765 2020-11-25-08.54.05.584000 400
01 "2020-11-25 09:06:02" C01/QET770 2020-11-25-08.54.05.752000 1100
01 "2020-11-25 09:06:02" C01/QET781 2020-11-25-08.54.05.889000 400
01 "2020-11-25 09:06:02" C01/QET794 2020-11-25-08.54.05.989000 1100
01 "2020-11-25 09:11:00" C01/QEF113A 2020-11-25-08.57.22.851000 1100
01 "2020-11-25 09:11:00" C01/QEN173A 2020-11-25-08.57.22.970000 1100
01 "2020-11-25 09:11:00" C01/QET800 2020-11-25-08.57.23.172000 900
01 "2020-11-25 09:11:00" C01/QET800B 2020-11-25-08.57.23.432000 400
01 "2020-11-25 09:11:00" C01/QET812 2020-11-25-08.57.23.649000 1100
01 "2020-11-25 09:11:00" C01/QET820 2020-11-25-08.57.23.838000 3000
01 "2020-11-25 09:11:01" C01/QET820A 2020-11-25-08.57.23.967000 400
01 "2020-11-25 09:11:01" C01/QET822 2020-11-25-08.57.24.099000 3000
01 "2020-11-25 09:11:01" C01/QET827 2020-11-25-08.57.24.204000 1100
01 "2020-11-25 09:11:01" C01/QET837 2020-11-25-08.57.24.264000 400
01 "2020-11-25 09:11:01" C01/QET837A 2020-11-25-08.57.24.341000 400
01 "2020-11-25 09:11:01" C01/QET839 2020-11-25-08.57.24.404000 400
01 "2020-11-25 09:11:01" C01/QET853 2020-11-25-08.57.24.489000 400
01 "2020-11-25 09:11:01" C01/QET862 2020-11-25-08.57.24.574000 3000
01 "2020-11-25 09:11:01" C01/QET864 2020-11-25-08.57.24.764000 1100
01 "2020-11-25 09:11:01" C01/QET868 2020-11-25-08.57.24.903000 400
01 "2020-11-25 09:11:01" C01/QET882 2020-11-25-08.57.25.032000 1100
01 "2020-11-25 09:16:01" C01/PVT452B 2020-11-25-09.00.40.623000 400
01 "2020-11-25 09:16:01" C01/PZF327A 2020-11-25-09.00.41.007000 400
01 "2020-11-25 09:16:01" C01/QCM022 2020-11-25-09.00.41.210000 1100
01 "2020-11-25 09:16:02" C01/QCW557 2020-11-25-09.00.41.311000 400
01 "2020-11-25 09:16:02" C01/QCW869A 2020-11-25-09.00.41.394000 400
01 "2020-11-25 09:16:02" C01/QDH904 2020-11-25-09.00.41.784000 900
01 "2020-11-25 09:16:02" C01/QDJ642A 2020-11-25-09.00.41.862000 3000
01 "2020-11-25 09:16:02" C01/QET887 2020-11-25-09.00.42.362000 3000
01 "2020-11-25 09:16:02" C01/QET889 2020-11-25-09.00.42.576000 4000
01 "2020-11-25 09:16:02" C01/QET889A 2020-11-25-09.00.42.724000 400
01 "2020-11-25 09:16:02" C01/QET892A 2020-11-25-09.00.42.789000 400
01 "2020-11-25 09:16:02" C01/QET892B 2020-11-25-09.00.42.875000 400
01 "2020-11-25 09:16:02" C01/QET897 2020-11-25-09.00.42.969000 3000
01 "2020-11-25 09:16:02" C01/QET906 2020-11-25-09.00.43.077000 400
01 "2020-11-25 09:16:02" C01/QET907 2020-11-25-09.00.43.155000 3000
01 "2020-11-25 09:16:03" C01/QET913 2020-11-25-09.00.43.284000 400
01 "2020-11-25 09:16:03" C01/QET921 2020-11-25-09.00.43.333000 400
01 "2020-11-25 09:16:03" C01/QET923 2020-11-25-09.00.43.486000 1100
01 "2020-11-25 09:16:03" C01/QET929 2020-11-25-09.00.43.708000 1100
01 "2020-11-25 09:16:03" C01/QET942 2020-11-25-09.00.43.842000 3000
01 "2020-11-25 09:16:03" C01/QET944 2020-11-25-09.00.43.979000 3000
01 "2020-11-25 09:16:03" C01/QET951 2020-11-25-09.00.44.208000 3000
01 "2020-11-25 09:16:03" C01/QET951A 2020-11-25-09.00.44.345000 400
01 "2020-11-25 09:16:02" C01/QCW869B 2020-11-25-09.03.59.909000 400
01 "2020-11-25 09:16:02" C01/QDX852B 2020-11-25-09.04.00.038000 3000
01 "2020-11-25 09:16:02" C01/QDY559 2020-11-25-09.04.00.096000 400
01 "2020-11-25 09:16:02" C01/QEE714 2020-11-25-09.04.00.352000 3000
01 "2020-11-25 09:16:03" C01/QET945 2020-11-25-09.04.00.576000 3000
01 "2020-11-25 09:16:03" C01/QET945A 2020-11-25-09.04.00.680000 400
01 "2020-11-25 09:16:03" C01/QET948 2020-11-25-09.04.00.814000 1100
01 "2020-11-25 09:16:03" C01/QET954 2020-11-25-09.04.00.932000 3000
01 "2020-11-25 09:16:03" C01/QET962 2020-11-25-09.04.01.014000 3000
01 "2020-11-25 09:16:03" C01/QET964 2020-11-25-09.04.01.164000 1100
01 "2020-11-25 09:16:04" C01/QET965 2020-11-25-09.04.01.384000 3000
01 "2020-11-25 09:16:04" C01/QET972 2020-11-25-09.04.01.590000 1100
01 "2020-11-25 09:16:04" C01/QET974 2020-11-25-09.04.01.725000 400
01 "2020-11-25 09:16:04" C01/QET998 2020-11-25-09.04.01.864000 1100
01 "2020-11-25 09:16:04" C01/QEU002 2020-11-25-09.04.01.973000 400
01 "2020-11-25 09:16:04" C01/NTT699 2020-11-25-09.07.17.392000 400
01 "2020-11-25 09:16:04" C01/PLX295 2020-11-25-09.07.17.697000 1100
01 "2020-11-25 09:16:04" C01/QEM942 2020-11-25-09.07.18.324000 3000
01 "2020-11-25 09:16:04" C01/QEU015 2020-11-25-09.07.18.697000 1100
01 "2020-11-25 09:16:04" C01/QEU018 2020-11-25-09.07.18.887000 3000
01 "2020-11-25 09:16:04" C01/QEU018A 2020-11-25-09.07.19.022000 900
01 "2020-11-25 09:16:04" C01/QEU030 2020-11-25-09.07.19.174000 1100
01 "2020-11-25 09:16:05" C01/QEU031 2020-11-25-09.07.19.373000 1100
01 "2020-11-25 09:16:05" C01/QEU033 2020-11-25-09.07.19.568000 1100
01 "2020-11-25 09:16:05" C01/QEU034 2020-11-25-09.07.19.699000 400
01 "2020-11-25 09:16:05" C01/QEU036 2020-11-25-09.07.19.863000 3000
01 "2020-11-25 09:16:05" C01/QEU049 2020-11-25-09.07.20.030000 3000
01 "2020-11-25 09:16:05" C01/QEU053 2020-11-25-09.07.20.206000 1100
01 "2020-11-25 09:16:05" C01/QEU058 2020-11-25-09.07.20.338000 400
01 "2020-11-25 09:16:05" C01/QEU065 2020-11-25-09.07.20.502000 3000
01 "2020-11-25 09:16:05" C01/QEU066 2020-11-25-09.07.20.586000 400
01 "2020-11-25 09:16:05" C01/QEU074 2020-11-25-09.07.20.738000 3000
01 "2020-11-25 09:21:00" C01/NTT900 2020-11-25-09.10.36.471000 400
01 "2020-11-25 09:21:00" C01/NUH745 2020-11-25-09.10.36.683000 400
01 "2020-11-25 09:21:00" C01/NYN210 2020-11-25-09.10.36.776000 400
01 "2020-11-25 09:21:00" C01/PLX295A 2020-11-25-09.10.36.932000 1100
01 "2020-11-25 09:21:01" C01/PLX295B 2020-11-25-09.10.37.097000 1100
01 "2020-11-25 09:21:01" C01/PMY848 2020-11-25-09.10.37.235000 400
01 "2020-11-25 09:21:01" C01/QBZ818A 2020-11-25-09.10.37.337000 400
01 "2020-11-25 09:21:01" C01/QDA387A 2020-11-25-09.10.37.588000 400
01 "2020-11-25 09:21:01" C01/QDA387B 2020-11-25-09.10.37.760000 400
01 "2020-11-25 09:21:01" C01/QEU087 2020-11-25-09.10.38.305000 3000
01 "2020-11-25 09:21:01" C01/QEU091 2020-11-25-09.10.38.392000 400
01 "2020-11-25 09:21:01" C01/QEU095 2020-11-25-09.10.38.491000 1100
01 "2020-11-25 09:21:01" C01/QEU098 2020-11-25-09.10.38.662000 1100
01 "2020-11-25 09:21:01" C01/QEU100 2020-11-25-09.10.38.816000 400
01 "2020-11-25 09:21:01" C01/QEU124 2020-11-25-09.10.38.942000 3000
01 "2020-11-25 09:21:01" C01/QEU125 2020-11-25-09.10.39.135000 3000
01 "2020-11-25 09:21:01" C01/QEU127 2020-11-25-09.10.39.242000 400
01 "2020-11-25 09:21:01" C01/QEU128 2020-11-25-09.10.39.297000 1100
01 "2020-11-25 09:21:01" C01/QEU130 2020-11-25-09.10.39.424000 3000
01 "2020-11-25 09:24:00" C01/QEU142 2020-11-25-09.10.39.566000 4000
01 "2020-11-25 09:21:01" C01/QEU143 2020-11-25-09.10.39.651000 400
01 "2020-11-25 09:21:02" C01/QEU148 2020-11-25-09.10.39.761000 1100
01 "2020-11-25 09:26:00" C01/NTY094 2020-11-25-09.13.56.279000 400
01 "2020-11-25 09:26:00" C01/QDX418A 2020-11-25-09.13.56.393000 400
01 "2020-11-25 09:26:00" C01/QEU153 2020-11-25-09.13.57.422000 400
01 "2020-11-25 09:26:00" C01/QEU154 2020-11-25-09.13.57.547000 3000
01 "2020-11-25 09:26:00" C01/QEU158A 2020-11-25-09.13.57.777000 1100
01 "2020-11-25 09:26:00" C01/QEU161 2020-11-25-09.13.57.952000 3000
01 "2020-11-25 09:26:00" C01/QEU173 2020-11-25-09.13.58.037000 400
01 "2020-11-25 09:26:00" C01/QEU173A 2020-11-25-09.13.58.080000 400
